,fold_0,fold_1,fold_2,fold_3,fold_4,fold_5
BET_MarketVolChange_SNZ,0.00021638091867496654,0.00033008139130138455,0.0,3.12050694607617e-05,0.0002467170267731173,0.0
BET_SectorMomentum5d_CSZ,0.0001898299202083624,3.781702842724088e-05,0.0,0.0,0.00014904751823774815,0.0
BET_SectorMomentum5d_SNZ,0.00020664087757791142,9.434504401747099e-05,0.0,1.50455446329576e-05,0.0004082388954406725,0.0003270691964251296
BET_SectorReturn_CSZ,0.00033355859901280666,1.3685440023377703e-05,0.0,2.107759616663479e-05,2.188577176345156e-05,0.0
BET_SectorReturn_SNZ,2.986193529517701e-05,0.0,0.0,0.0,0.0,0.0
BET_SectorRel_CSR,0.0010254133166976477,9.920241214042855e-05,2.774149799361829e-05,0.00019024796566256315,0.0010452652531608695,0.0
BET_SectorRel_CSZ,0.00017010385886637289,0.0,0.0,1.6595835440902388e-05,0.00018634495120445195,0.0
BET_SectorRel_SNZ,0.0,0.0,0.0,0.0,0.0,0.0
BET_RelSectorReturn1d_SNZ,1.7110903789496283e-05,0.0,0.0,0.0,0.0,0.0
BET_RelSectorReturn5d_SNZ,4.491365284811123e-05,0.0,0.0,0.0,3.5409462653748488e-06,0.0
BET_SectorRelStrength60_CSZ,0.00042470912832031895,1.7926389778962813e-05,0.0,3.5649981706442236e-05,0.0005044254697774828,0.0
BET_SectorRelStrength60_SNZ,0.0005154494293272827,3.21892725622354e-05,0.0,0.0,0.00014628889736539554,0.0
EVT_EPSActual_CSZ,3.460326297539501e-05,0.0,0.0,0.0,3.355955872649164e-05,0.0
EVT_EPSActual_SNZ,2.782178504613466e-05,0.0,0.0,0.0,2.0345035196675455e-05,0.0
EVT_IsMissingEPS_CSZ,0.001831062856149043,0.0001705581231181721,0.0,0.0001649194628786195,0.00198551068508385,4.2341396525560894e-05
EVT_IsMissingEPS_SNZ,2.7691707737978103e-05,0.0,0.0,0.0,1.1862543652191578e-05,0.0
EVT_LogDaysSincePub_CSR,0.00020469042862864323,2.5500340961641143e-05,0.0,4.976921229134693e-06,1.0543516390215374e-05,0.0
EVT_LogDaysSincePub_CSZ,0.00014709568441858718,3.2004022953534294e-06,0.0,0.0,8.166010584723853e-05,0.0
EVT_LogDaysSincePub_SNZ,0.0002692151687838011,0.00010698258333105424,0.0,8.240326619142674e-06,0.00019988367099402568,0.0
CON_RevisionRate_CSR,0.0033132398510085,0.00027802344171661355,0.00010467940417695631,2.8944509739241176e-05,0.0018840444626977326,1.803894171612976e-05
CON_RevisionRate_CSZ,0.004872077556340988,0.0001733319484421102,0.0,3.549743767295277e-05,0.0005601316901932089,0.0
CON_RevisionRate_SNZ,0.00013841662755337085,0.0,0.0,9.796237993150128e-06,0.0,0.0
CON_ProgressRate_CSZ,6.95269582746793e-05,0.0,0.0,0.0,0.0,0.0
CON_ProgressRate_SNZ,7.523545976819528e-05,0.0,0.0,0.0,9.415679453167907e-06,0.0
GOV_MarketSegment_CSZ,0.0024251927577262013,0.00011334335569512834,0.0,0.00032300596566502815,0.00045716697404177747,0.0006684585322908515
GOV_MarketSegment_SNZ,0.0001455268314399231,1.752493805764001e-05,0.0,0.0,7.668224673206416e-05,0.0
