,fold_0,fold_1,fold_2,fold_3,fold_4
SPD_MarginBuyImpact_TSZ_20D,0.0,0.0,0.0,0.0,6.477065291256608e-06
SPD_MarginBuyImpact_TSR_252D,0.0,0.0,3.441370309740256e-05,1.0023844097924523e-05,0.00039260802579443627
SPD_MarginRatio_TSZ_20D,0.0,0.0,0.0,0.0,4.1894811630918977e-05
SPD_MarginRatio_TSR_252D,2.7518397150735245e-05,0.0,1.7854730593831725e-05,1.1829059229870947e-05,0.0009950824045931014
SPD_MarginRatioDelta4w_TSZ_20D,0.0,0.0,0.0,0.0,1.2347857626770655e-05
SPD_MarginRatioDelta4w_TSR_252D,0.0,0.0,3.947382742168865e-06,0.0,1.880782081039911e-05
SPD_MarketForeignBuy_TSZ_20D,0.0002487714423233897,0.0,0.0001819777546922604,0.00014437746527070746,0.00014510117823919436
SPD_MarketForeignBuy_TSR_252D,0.000283486276149205,3.1506797569289204e-05,0.0006058798802023105,0.00023619031282458422,0.00046296711839087415
SPD_MarketIndividualBuy_TSZ_20D,0.00011682044271333073,1.1099347455836978e-05,0.00012414605128909247,0.00016977911068552783,0.0001834611982764515
SPD_MarketIndividualBuy_TSR_252D,0.0009930727230908452,0.0003292934088696302,0.00042870427261330364,0.0002732819518989166,0.0006162926772610598
SPD_OverseaFlowTrend_TSZ_20D,0.00015329815195247568,3.0830753299839595e-05,0.00018743285245810792,0.0004426971507507319,0.0004776447096700148
SPD_OverseaFlowTrend_TSR_252D,0.0010403527807712322,0.00017439138155830687,0.0004643009242575672,0.0004174807028684877,0.0006155465607881981
SPD_FlowAccel_TSZ_20D,6.989188482622951e-05,0.0,0.0002481831522153171,5.220558327827458e-05,0.00020376746459079578
SPD_FlowAccel_TSR_252D,0.00020679091360777875,0.0,0.0004198862165346844,0.0006068471517226336,0.0009275065494492261
BET_Beta60_TSZ_20D,5.143200072163484e-06,0.0,1.3638868179414213e-05,2.6471630605361984e-05,0.0001812603728287675
BET_Beta60_TSR_252D,5.674319384375904e-05,1.2463437634181509e-05,0.00014987631088349984,8.59857710180472e-05,0.0006213155675487948
BET_RS25_TSZ_20D,2.3034222762867204e-06,0.0,0.0,0.0,8.009356433488998e-05
BET_RS25_TSR_252D,3.938419720939229e-05,0.0,0.0,0.0,1.680247188779654e-05
BET_MarketReturn_TSR_252D,8.880176898980875e-05,3.470449791414292e-05,5.0125366329173185e-05,5.359860095977185e-05,0.0002853664572394698
BET_MarketTrendIdx_TSZ_20D,0.0003727331771539477,0.00011798532512993411,0.0005674650668359414,0.0007987679212677777,0.000709361368565008
BET_MarketTrendIdx_TSR_252D,0.0006454427644412916,0.00029945572422379607,0.00310916383822148,0.001991792667468595,0.0021741707788732394
BET_MarketHV20_TSZ_20D,0.00011372752497290119,0.0,0.00024151430764143538,4.6050235063403666e-05,0.0002882041841702382
BET_MarketHV20_TSR_252D,0.001317192167075919,0.0002139638465383006,0.0009751478628892389,0.0016912951542507105,0.001319080810524855
BET_MarketVolChange_TSZ_20D,0.00031055637230019114,7.167586287492616e-06,0.0002420460054390815,0.00020335310520150352,0.0011600704223216345
BET_MarketVolChange_TSR_252D,0.0005789283796715185,0.00017536053939717152,0.00019651216598305752,6.687641205950304e-05,0.0003506719227144568
BET_SectorMomentum5d_TSZ_20D,6.411474484038532e-05,0.0,0.0001926013676043642,0.00010525039629934497,0.000492640121109935
BET_SectorMomentum5d_TSR_252D,8.104814964660786e-05,2.691257110661675e-05,7.419334639869946e-05,0.00010868496203869936,0.0004652319715853503
BET_SectorReturn_TSR_252D,0.00015400423905284974,0.0,0.0006596287300547903,0.0001678183600389187,0.0007449560079642661
BET_SectorRel_TSZ_20D,6.632723694192931e-05,0.0,3.6393890098053784e-05,2.115784571564459e-06,8.26700803183552e-05
BET_SectorRel_TSR_252D,3.0486097158801657e-05,0.0,0.00011288480689946743,0.00016045805937144143,0.0001341815798618584
BET_RelSectorReturn5d_TSZ_20D,2.864063001954593e-05,0.0,0.0,0.0,0.0
BET_SectorRelStrength60_TSZ_20D,0.00026059605254258886,4.674307102219909e-06,8.201215634387188e-05,0.00014667422397874035,0.0011611857240970659
BET_SectorRelStrength60_TSR_252D,0.0008336755737239688,0.00011244676034841639,0.0007958135420596341,0.0007121145132556256,0.0008090361891460734
CON_RevisionRate_TSZ_20D,0.0,0.0,1.1126383747906434e-05,2.578171420193628e-05,0.00014102302824351657
CON_RevisionRate_TSR_252D,2.1816755361228796e-05,0.0,2.2573468371019817e-05,3.5522119069143024e-05,0.0001552674137880576
CON_ProgressRate_TSZ_20D,3.445384692231856e-05,1.9463368596212603e-05,4.818739619399385e-05,1.8303061395422994e-05,0.00010845272636670386
CON_ProgressRate_TSR_252D,0.00016074598930024603,0.00010968579154194686,0.0003980334502558037,0.0002866943219930008,0.002565794919619763
MOM_ADX14_SNZ,0.0,0.0,6.7769780282670144e-06,5.737089429897231e-06,5.126510911310216e-05
MOM_DistSMA5_CSZ,9.025123820652819e-05,0.0,0.0,2.8242259232065096e-05,2.1191254126644625e-05
MOM_DistSMA5_SNZ,0.0,0.0,5.316723442194416e-06,0.0,6.349384383623682e-06
MOM_DistSMA5-25_CSZ,5.140166108539017e-05,0.0,0.0,1.8078890033964053e-05,1.6645319212025662e-05
MOM_DistSMA5-25_SNZ,0.0,0.0,0.0,0.0,1.38279271862826e-05
MOM_DistSMA25-75_CSZ,1.1650937636649177e-05,0.0,0.00026467091267247487,0.0001273990384770138,0.00016197911443127273
MOM_DistSMA25-75_SNZ,4.031822765060705e-06,0.0,0.00017139736606686906,1.7615105601913485e-05,9.921994782535831e-06
MOM_EfficiencyRatio10_SNZ,0.0,0.0,0.0,0.0,6.370737085304974e-05
MOM_LinRegSlope10_CSR,0.00019053816989243153,1.7791251804107092e-05,2.5411038042342643e-05,0.0,0.00023317135244484719
MOM_LinRegSlope10_CSZ,2.183307967372955e-05,0.0,2.187792897096144e-05,1.6977010088693648e-05,0.0001227746956864831
MOM_LinRegSlope10_SNZ,1.349065327597533e-05,0.0,0.0,9.372322568320693e-06,8.752673489516665e-06
MOM_MACDHistNorm_SNZ,0.0,0.0,0.0,0.0,1.5253908122648814e-05
MOM_MACDHistDiff_SNZ,1.7896917339974524e-06,0.0,0.0,0.0,7.2504694100739045e-06
MOM_DistHigh60_CSZ,6.279322355922068e-05,3.961492831990506e-05,0.0001360085386628604,4.48753881085664e-05,0.0005277012904463162
MOM_DistHigh60_SNZ,4.365734286944034e-06,1.5243444982347268e-05,6.140052827650438e-05,7.51535319196125e-06,0.00010982567161183261
MOM_DistKijun_SNZ,0.0,0.0,5.539116943476306e-06,1.1342511851875435e-05,4.096163199393096e-05
MOM_NewHighFlag3_CSZ,9.816511707734495e-05,0.0,2.7902131548608732e-05,8.812816287135854e-05,0.0007875277220192236
MOM_NewHighFlag3_SNZ,6.401137122881937e-06,0.0,8.613784610138129e-06,0.00018463619468263304,0.00021706825566368706
MOM_PricePos120_SNZ,0.0001161168823112025,0.0,6.0410003122377986e-05,0.0001329325298653092,0.0015690620520263797
MOM_IchimokuDist_SNZ,0.0,0.0,4.243332361106229e-05,4.653185475191691e-06,0.00012652372812563994
MOM_Return3d_CSZ,5.241916358220431e-05,0.0,2.414878093963281e-05,3.7017712613849286e-05,7.394035099938029e-05
MOM_Return3d_SNZ,0.0,0.0,0.0,0.0,6.476780142052878e-06
MOM_Return5d_CSZ,7.448620313384582e-05,0.0,0.0,1.5049558644458319e-05,0.00013580885012400996
MOM_Return10d_CSZ,8.049458495299202e-06,0.0,1.209114110473191e-05,6.248358421766903e-06,5.155006685802607e-05
MOM_Return10d_SNZ,0.0,0.0,0.0,0.0,1.7738796758469784e-05
MOM_Return20d_CSZ,8.395085859642163e-05,0.0,0.0,3.0672799442915784e-05,0.0003048991811659248
MOM_Return20d_SNZ,0.0,0.0,0.0,0.0,4.3725284553749566e-06
MOM_Return1dLag1_SNZ,0.0,0.0,2.8434264619113968e-06,1.738354861020405e-05,7.857118020373654e-05
MOM_Return1dLag2_SNZ,0.0,0.0,0.0,1.5234114033901886e-05,2.1386628928946186e-05
MOM_RSI9_SNZ,0.0,0.0,0.0,0.0,3.737158959000535e-05
MOM_RSI9-14Diff_SNZ,0.0,0.0,0.0,0.0,7.215591610647853e-06
MOM_BBPercentB_SNZ,0.0,0.0,0.0,0.0,1.0325772388213291e-05
MOM_BodyRatio_SNZ,0.0,0.0,0.0,0.0,1.918899545393257e-05
MOM_UpperShadowRatio_SNZ,0.0,0.0,0.0,0.0,0.0
MOM_LowerShadowRatio_SNZ,0.0,0.0,0.0,0.0,0.00010334476843121232
MOM_IntradayStrength_SNZ,0.0,0.0,0.0,0.0,2.0163701886801538e-05
MOM_LowerShadowMA5_SNZ,0.0,0.0,0.0,0.0,1.621620790942775e-05
MOM_Streak_SNZ,1.5073628606122685e-05,0.0,1.0829458945249718e-05,0.0,1.8024386582078332e-05
MOM_BullishRatio20_SNZ,3.660318665757964e-05,0.0,0.0,0.0,2.6904031764435905e-06
MOM_ClosePosition_SNZ,0.0,0.0,0.0,0.0,1.2775503057664077e-05
MOM_GapRate_SNZ,0.0,0.0,0.0,9.072663712950618e-06,2.745133123420685e-05
MOM_MaxGain5_CSZ,0.0,0.0,5.2750833335482625e-06,1.1597338659747842e-05,4.607252330430496e-05
MOM_MaxGain5_SNZ,0.0,0.0,0.0,0.0,5.203574836116135e-06
MOM_RCI9_SNZ,2.7686600628636734e-06,0.0,0.0,3.3133116368744382e-06,9.288743247073741e-05
MOM_RCI9Diff_SNZ,0.0,0.0,0.0,0.0,1.9921410490246023e-05
MOM_RCI26_SNZ,1.1957964827485608e-05,0.0,3.7956144677658057e-06,1.662537076840611e-05,1.4266111417971988e-05
MOM_RCI26Diff_SNZ,0.0,0.0,0.0,2.9608352736700615e-05,1.1798568238324214e-05
MOM_RCI52_SNZ,4.928448503100836e-06,0.0,0.00017445333307621256,1.4229337197664361e-05,0.0004579312211672153
MOM_Momentum12-1_CSZ,0.00024076722582309253,0.00018092829427791284,0.0003584484476643754,0.0015682599784422372,0.0007176518224394679
MOM_Momentum12-1_SNZ,0.00020893581081928375,7.226094691844757e-05,0.00035856101227643825,0.0006842756779692073,0.0006510887782580048
MOM_RetIntraday_SNZ,0.0,0.0,0.0,0.0,1.0116134126904124e-05
MOM_WinRate10d_SNZ,3.428993931048585e-06,0.0,0.0,0.0,2.7008933198732742e-05
MOM_MADev25_CSZ,4.7718796152183655e-05,0.0,0.0,6.172648605918037e-05,2.8911089358183188e-05
MOM_MADev25_SNZ,0.0,0.0,9.04228438275533e-06,0.0,2.9233678898155947e-05
MOM_MADev75_CSZ,6.631036291902718e-05,1.2740111134089524e-05,0.00011986413650576782,0.00014810497119461082,0.00013922431671581841
MOM_MADev75_SNZ,2.4608410059798085e-06,0.0,9.343526829832623e-05,4.062428512822551e-05,1.780015762459857e-05
MOM_MADev200_CSZ,0.00013027453005002183,2.1777674563781307e-05,0.00025443772838555927,0.00012762512100224652,0.0006436088350288197
MOM_MADev200_SNZ,2.754393044985734e-05,8.289090025883151e-06,0.0002539115849460695,3.022004045215478e-05,9.42517767699516e-05
MOM_Return6m_CSZ,0.00035626594150086515,0.00020960079048535924,0.0005244598165622502,0.0004212349054262303,0.0010085090019556165
MOM_Return6m_SNZ,6.033098108709533e-06,6.68897345077132e-05,6.922691291176587e-05,1.363823943484531e-05,0.00015981260531516047
MOM_Return12m_CSZ,0.0009706815600140727,9.594979617479985e-05,0.0008096989769050672,0.0028183774939554832,0.0014743198353086252
MOM_Return12m_SNZ,9.291199605586128e-05,0.00011415282276583897,0.0007008645703957171,0.0009225331118835801,0.001093935962223931
MOM_High52wDist_CSZ,0.0003176726604742348,1.3797963252505122e-05,0.0007085794314099213,0.0010693563424488722,0.002575112306859152
MOM_High52wDist_SNZ,7.673449520303223e-05,3.6790823536159255e-05,0.00048532320523660615,0.0006220661535390514,0.0005665147660608818
VOL_MAE5_SNZ,0.0,0.0,0.0,6.8634084121533805e-06,2.3847064743479377e-05
VOL_MAE10_CSZ,0.0,0.0,9.40985101011017e-06,0.0,1.9793366445125232e-05
VOL_MAE10_SNZ,0.0,0.0,0.0,0.0,0.0
VOL_DownsideRun_SNZ,1.7191098808842746e-05,0.0,1.6898847131808945e-06,0.0,2.39436729280139e-06
VOL_ReturnSkewnessDiff_SNZ,0.0,0.0,0.0,0.0,0.0003563021196699215
VOL_ReturnKurtosis_SNZ,0.0,0.0,3.0971827122313464e-06,0.0,1.2060577446318084e-05
VOL_GapAbs_SNZ,0.0,0.0,0.0,0.0,1.4241380616839702e-05
VOL_LargeMoveCount_CSZ,0.00014841950268363292,0.0,0.0002690915879648869,0.00016835928396338184,0.00016203961220483294
VOL_LargeMoveCount_SNZ,1.5126495624380333e-05,0.0,1.0189424442398337e-05,0.000154404989534529,2.602759873640755e-05
VOL_RangeRatioLong_SNZ,0.0,0.0,7.43511425761338e-06,0.0,1.6995840922871212e-05
VOL_ATRRatio_CSZ,0.004100125640241544,0.0016384392947319303,0.004490462695792398,0.00363887605138796,0.006972772494390503
VOL_ATRRatio_SNZ,0.00012097638434283915,1.669662991301313e-05,0.0006051935346289588,0.00029747926577523235,0.00028723320323520825
VOL_ATRSqueeze_SNZ,1.1149406601271288e-05,0.0,2.6817854156768255e-05,6.985176579306857e-06,8.103197004284689e-05
VOL_ATRSqueezeBB_CSZ,0.0,0.0,3.3719862295446364e-05,3.114951759332786e-05,7.319716154507133e-05
VOL_ATRSqueezeBB_SNZ,1.0467635846901901e-05,0.0,0.0,2.4547402206934974e-06,2.4233374298831275e-05
VOL_HistVol20_CSZ,1.754590150569784e-05,1.6643126488109317e-05,3.519863496339442e-05,1.3821286882532988e-05,5.665798141478921e-05
VOL_HistVol20_SNZ,1.3073082187388382e-06,0.0,5.5103597234824154e-05,1.2884729275126088e-05,1.969372949006804e-05
VOL_HV30_CSZ,0.0010288144126344354,6.555758584271117e-05,0.0006177149185534243,0.0003567957900797367,0.0011681389452492007
VOL_HV30_SNZ,7.977471187610195e-06,0.0,5.988512347518009e-05,3.69586649420782e-06,4.868685110148512e-05
VOL_HVSlope_CSZ,0.0,0.0,1.1758074286942376e-05,0.0,0.0
VOL_HVSlope_SNZ,0.0,0.0,2.170445076280878e-06,0.0,1.738576659666036e-05
VOL_RealizedSkew20_SNZ,0.0,0.0,2.024216417153813e-05,0.0,0.00026680900627313914
VOL_UlcerIndex14_CSZ,1.8204083350820885e-05,0.0,3.222646643407593e-05,6.767722597407544e-06,0.00018787083389135766
VOL_UlcerIndex14_SNZ,0.0,0.0,1.566577957696762e-05,4.648688554130654e-06,0.00011237074637178465
VOL_ATRChgRate_SNZ,0.0,0.0,0.0,0.0,1.45818138118552e-05
VOL_VolatilityParkinson_CSZ,0.0024125043345700884,0.0006686947578537936,0.0027846979488771666,0.0033155633515367334,0.0035829291249915864
VOL_VolatilityParkinson_SNZ,0.00027586491331475083,5.4956915841028646e-05,0.0007380651313906918,0.0012263842359383377,0.000271035285245395
VOL_ReturnVolatility_CSZ,3.517791624639049e-05,0.0,2.9932522048737753e-05,2.1288060579565737e-05,0.00010264075035625793
VOL_ReturnVolatility_SNZ,0.0,0.0,5.273862896715484e-06,0.0,7.913631858808534e-05
VOL_VolRatioHV_SNZ,0.0,0.0,0.0,0.0,1.5792181165059473e-05
VOL_DownsideDev60_CSZ,0.0015078759377210383,0.00017460805204426758,0.00024121698438827284,0.0005867547614741724,0.0011211699666272982
VOL_DownsideDev60_SNZ,3.458535558900423e-05,8.172109089658854e-05,0.00014894484798375914,0.0005066962634165531,0.00046849958631352154
VOL_Volatility60_CSZ,0.0018226751505202661,0.0007338252320394901,0.0009519520755023962,0.0019262469286769784,0.0020578548386704313
VOL_Volatility60_SNZ,7.066429889267268e-05,6.515626089260823e-05,0.00013313462961814598,0.0002572469001375205,0.0002862253607805125
LIQ_AbnormalVolume_CSZ,3.6425543239118344e-06,0.0,0.0,0.0,0.0
LIQ_VolumeChange_CSZ,0.0,0.0,0.0,0.0,2.9326157385466364e-05
LIQ_VolumeSlope5_CSZ,0.0,0.0,0.0,0.0,2.961114455541678e-06
LIQ_LogTradingCap_CSZ,0.0001786268933610706,1.9391614565634956e-05,0.00029320564157013116,6.828209153433435e-05,0.0006349878727182101
LIQ_MFI14_CSZ,0.0,0.0,0.0,0.0,0.0004102603754334636
LIQ_VolRatio5d_CSZ,0.0,0.0,0.0,0.0,8.296707824296539e-06
LIQ_VolSpikeCount20_CSZ,0.0,0.0,4.359342339045103e-05,4.9193685790618387e-05,0.00019268700115715684
LIQ_VolUpDownRatio_CSZ,4.642702165127482e-05,0.0,7.2438942647793785e-06,0.0,8.450193395305431e-05
VOL_VolumeMA25_CSZ,0.0002670260318317784,3.2826706229485225e-05,4.480712349829097e-05,0.00011989475081493808,0.000346917955494083
VOL_VolumeMA25_SNZ,0.0016303747446287165,0.0001335246622414856,7.941201986490328e-05,0.00042482626350185906,0.002184970591824209
LIQ_TurnoverRatio_CSZ,0.00017916947616252788,3.929796862964851e-05,0.0004778751179881544,0.00039379095751989414,0.001348757958931446
LIQ_AmihudIlliq_CSR,1.5262338493831574e-05,0.0,4.9581946993435057e-05,2.3669575538618405e-05,0.00020208778752508726
LIQ_AmihudIlliq_CSZ,0.002332109957647726,0.000499359659788898,0.0017459407341696503,0.0009077610651890181,0.002257476093056028
VAL_LogPBR_CSZ,0.011454931111786566,0.010054544489034856,0.009716720597123599,0.004956834725447949,0.016416638101510814
VAL_LogPBR_SNZ,0.0008767992478850438,0.0011525805101724191,0.0011730635062162755,0.0008982066126965101,0.0011400679411463313
VAL_EarningsYield_CSZ,0.0062428177555243275,0.0019417496358776552,0.00668585111333792,0.0027907751862556256,0.0027995891581980153
VAL_EarningsYield_SNZ,0.0006687453302932408,0.00019935793912646358,0.0004233309380740243,0.0003425269301810256,0.0004018806759860625
QLT_Accruals_CSZ,4.8137412852008274e-05,0.0,0.00013256611113959032,5.2221388288470563e-05,0.00040255385449852125
QLT_Accruals_SNZ,1.239294022317598e-05,0.0,7.589450287675276e-05,2.5808737067908864e-05,0.0002489518503077776
QLT_EquityRatio_CSZ,0.0005283862843550743,0.00011038051776483832,0.0013481729073513788,0.0005259932917038632,0.0017484679309922252
QLT_EquityRatio_SNZ,0.00010721562891314252,3.259480688475027e-05,0.0003884270482077092,5.1509758511737934e-05,0.00031900967892694064
QLT_OPMargin_CSZ,0.0003840718767488904,0.00015507991112298302,0.0009713469929727293,0.00031489870176764067,0.0012397130027246804
QLT_OPMargin_SNZ,0.00038716514091683443,8.023274629885862e-05,0.0003709803878398149,0.0003320226920721026,0.0008031222583488082
QLT_ROA_CSZ,0.00037711556247748925,9.797706741148643e-05,0.0005952974663592175,0.0006312024287683601,0.0005221889593680061
QLT_ROA_SNZ,3.8636548625028234e-05,7.073154514692125e-06,0.00013636732099620586,8.025042638915231e-05,0.0002422207207895893
QLT_ROE_CSZ,0.00010351236920322521,0.00011526184067634938,9.86320381896764e-05,8.044423036046027e-05,0.00015098466426015635
QLT_ROE_SNZ,9.302747402117244e-05,2.8411522040035006e-05,8.192837521285324e-05,7.184370697480938e-05,0.00018049089948027976
QLT_OperatingProfitGrowthYOY_SNZ,0.0005328986895510102,0.0001744144121939779,0.0011392295705025283,0.0004413642982706099,0.0018993633186170742
QLT_SalesGrowthYOY_CSZ,0.0009098948190795287,0.00022092002372994354,0.0011525510241242,0.002101014837067557,0.0010784864297525686
QLT_SalesGrowthYOY_SNZ,0.00030669394055509824,5.9405682125670453e-05,0.0005131192426534033,0.001319361303774881,0.00046517273381035213
QLT_EPSGrowthYOY_SNZ,6.871344428647254e-05,0.00011176399774848979,0.0010727007861740967,0.00013613485335977807,0.0004024296311327341
SIZ_LogMarketCap_CSZ,0.0009399332039844403,0.00012834862503133393,0.000929269990590757,0.0006458149053043969,0.00027334236406865385
SPD_DistVWAP5_CSZ,0.0,0.0,0.0,1.2131661682479444e-05,5.1795420958627536e-05
SPD_DistVWAPSlope_CSZ,0.0,0.0,0.0,0.0,1.8961443143756215e-05
SPD_VWAPDev_CSR,0.0024080309620417638,0.0003484332714246583,0.002014485074215737,0.0019295690740216483,0.00262052126230842
SPD_VWAPDev_CSZ,0.012440914849152471,0.001364790289101906,0.00928288617099176,0.004593196451631365,0.004297373712094889
SPD_MarginBuyImpact_CSZ,0.0011872518863407485,0.0004884174179472292,0.0012519660157496763,0.0003218861377924796,0.0007618844567054175
SPD_MarginRatio_CSZ,0.001679114930852714,0.00021116112046388956,0.0010559137086421629,0.002566683578727948,0.0026031818025715678
SPD_MarginRatioDelta4w_CSZ,0.0,0.0,0.0,2.401352185413165e-06,4.553646027865409e-05
SPD_MarketForeignBuy_CSR,0.0,0.0,0.0,0.0,1.2027590565028477e-05
SPD_MarketForeignBuy_CSZ,2.7637956262979988e-05,0.0,2.9036833434278417e-05,4.783124169707663e-05,0.0002901234944764545
SPD_MarketIndividualBuy_CSR,0.0,2.005521486534511e-05,5.86526116749812e-06,0.0,3.167955335833432e-06
SPD_MarketIndividualBuy_CSZ,0.0003534789228592421,7.092000511755665e-06,5.202254018496036e-05,0.00012093568475016314,0.00046171420670550477
SPD_OverseaFlowTrend_CSZ,0.0008375258907312614,0.00012022167035966943,0.0001855877819618556,9.400811278702485e-05,0.000291489572606588
SPD_FlowAccel_CSZ,0.0006111579752284128,0.00028600634454516025,0.0003983939916417097,7.06747046726948e-05,0.00024679630710348595
BET_Beta60_CSZ,0.0008462058080445227,3.4565617084660346e-05,0.0006730781836764528,0.0010114600252157486,0.0007092951271823892
BET_Beta60_SNZ,5.13602407441926e-05,1.3477420707959857e-05,0.0001296376414243659,0.00010726119042460936,0.0002394717897292758
BET_RS25_CSZ,0.0,0.0,4.2200467618566105e-05,8.795462390957329e-05,5.2432613471551243e-05
BET_RS25_SNZ,0.0,0.0,0.0,1.845556077936008e-05,3.066387396432601e-05
BET_MarketReturn_CSR,3.663702337411441e-06,0.0,3.08385877134369e-05,1.8197365884333043e-05,2.4940840371109843e-05
BET_MarketReturn_CSZ,0.001054549217948258,3.280970727187784e-05,6.332619361268996e-05,0.0002719311378240108,0.0010548614599925003
BET_MarketReturn_SNZ,5.836592376609395e-05,3.7046706619755313e-06,1.8212035271692111e-06,4.555050222813812e-05,0.00024219161939965009
BET_MarketTrendIdx_CSR,2.379571891034839e-06,0.0,1.898405265660579e-05,6.809508434370819e-06,1.2237120213100687e-05
BET_MarketTrendIdx_CSZ,2.4136047704008293e-05,0.0,0.000816580418810972,0.00034163637812257067,0.00021115155216555874
BET_MarketTrendIdx_SNZ,0.0,0.0,2.713543999342442e-06,1.8919796670762904e-05,4.113675452960807e-05
BET_MarketHV20_CSR,6.934778259961702e-06,0.0,1.4058731172217236e-05,3.062080306793005e-05,0.00011970781607787216
BET_MarketHV20_CSZ,0.0001986356327747215,0.0001514627487539435,4.3281578415518845e-05,5.26753247702493e-06,0.00016833041810013943
BET_MarketHV20_SNZ,5.089238663869172e-05,0.0,0.0001550792813125374,2.0923509257986613e-05,0.0003391965950425686
BET_MarketVolChange_CSR,2.916228168951553e-06,0.0,0.0,4.273001087261176e-06,3.217431082065406e-05
BET_MarketVolChange_CSZ,2.7120474919294176e-05,0.0,3.962251622924528e-05,9.797822831505515e-05,0.0002459242200509534
BET_MarketVolChange_SNZ,5.604654384062272e-06,0.0,2.1508917780754e-05,1.3326382424791195e-05,0.00010882092872255951
BET_SectorMomentum5d_CSZ,7.287046533249072e-05,0.0,9.179371252167249e-05,3.741837108153771e-05,0.0002645535806902926
BET_SectorMomentum5d_SNZ,9.671540812479172e-05,0.0,0.00033426541619589766,0.00013812299311405715,0.00032072672428856653
BET_SectorReturn_CSZ,3.54367516691618e-05,0.0,0.00020346871581755925,9.620557655102829e-05,0.0003043592084529948
BET_SectorReturn_SNZ,0.00015147536847031669,3.3600073088799506e-06,2.0495840086242134e-05,7.639339929053663e-05,0.00016789528641003744
BET_SectorRel_CSR,4.3796510947975755e-05,0.0,1.6045556857347475e-05,3.146269820184434e-05,0.0001946646252607091
BET_SectorRel_CSZ,8.069725143334815e-06,0.0,1.8176340634894098e-05,2.7949386092573537e-05,0.00021307871799804826
BET_SectorRel_SNZ,2.556675770036108e-05,0.0,0.0007390423998382483,0.0004407378997685231,0.0006817524605962125
BET_RelSectorReturn1d_SNZ,7.671804084078763e-06,0.0,0.0,0.0,5.659760489080478e-06
BET_RelSectorReturn5d_SNZ,2.4918739708889662e-05,0.0,0.0,0.0,2.273962163415188e-05
BET_SectorRelStrength60_CSZ,0.0006089091165920742,6.480946025258664e-05,0.0017546556382840544,0.00044359350730955026,0.004357931389582338
BET_SectorRelStrength60_SNZ,0.0001225174486484895,0.0,0.00022913036708513467,0.00011334210456230395,0.0007674972770127737
EVT_EPSActual_CSZ,0.0014773147476183567,0.00017926737131272155,0.000854050129733375,0.0012081327441567623,0.0013785245099298235
EVT_EPSActual_SNZ,0.000451736385496282,3.77605613984377e-05,0.000245244083353988,0.0003418919811291419,0.0008172202881821086
EVT_IsMissingEPS_CSZ,0.0006623349260527194,0.00010541243662722132,0.0007448033018807722,0.0012383661032115418,0.0025214629014768107
EVT_IsMissingEPS_SNZ,0.0007538982967410219,0.0001733427269713243,0.0017639767279633463,0.001952997867090434,0.0011611566761277215
EVT_LogDaysSincePub_CSR,0.0,0.0,1.2641575176973417e-05,0.0,6.931459282182244e-05
EVT_LogDaysSincePub_CSZ,0.0,0.0,2.5416437943542727e-05,0.0,2.837387657741859e-05
EVT_LogDaysSincePub_SNZ,0.0,2.565944688270642e-06,1.9211205058157266e-05,0.0,3.176063095312031e-05
CON_RevisionRate_CSR,0.0001683902990438211,1.0308498911280905e-05,0.00015629345344037702,0.0001917618857058811,0.00024054220078539837
CON_RevisionRate_CSZ,0.00031132870027469965,0.00013788898614831518,0.0008069686131758956,0.0006016111682828995,0.00047019254505939234
CON_RevisionRate_SNZ,0.0003262500328047833,0.00013957176424400706,0.0004445852658416441,0.00030829588229015276,0.0014783739289774174
CON_ProgressRate_CSZ,0.000590780850444031,5.31074965491774e-05,0.0003277121490840802,0.00021823203017161158,0.0005492383477388711
CON_ProgressRate_SNZ,0.00023182493510752008,3.727444091174415e-05,0.0001697797563104732,0.00019467877596544318,0.0008715122772186584
GOV_MarketSegment_CSZ,0.002484911728257754,0.0015603212436555189,0.005769944025400147,0.00346395988011391,0.008721069003413106
GOV_MarketSegment_SNZ,0.0014558289758598586,0.0016170004166915389,0.005653160532990907,0.005025611502843397,0.013116604832246487
